Datetime,Info
2024-06-02 06:59:34,dec-end-outch512-inch448-facttt-r0.9-wh6-ind2s
2024-06-02 07:01:00,dec-start-outch512-inch448-facttt-r0.1-wh8-ind1s
2024-06-02 07:28:51,dec-end-outch512-inch448-facttt-r0.1-wh8-ind1s
2024-06-02 07:30:00,dec-start-outch512-inch448-facttt-r0.1-wh8-ind2s
2024-06-02 07:57:53,dec-end-outch512-inch448-facttt-r0.1-wh8-ind2s
2024-06-02 07:59:00,dec-start-outch512-inch448-facttt-r0.25-wh8-ind1s
2024-06-02 08:50:10,dec-end-outch512-inch448-facttt-r0.25-wh8-ind1s
2024-06-02 08:52:01,dec-start-outch512-inch448-facttt-r0.25-wh8-ind2s
2024-06-02 09:43:17,dec-end-outch512-inch448-facttt-r0.25-wh8-ind2s
2024-06-02 09:45:00,dec-start-outch512-inch448-facttt-r0.5-wh8-ind1s
2024-06-02 10:37:00,dec-end-outch512-inch448-facttt-r0.5-wh8-ind1s
2024-06-02 10:39:00,dec-start-outch512-inch448-facttt-r0.5-wh8-ind2s
2024-06-02 11:31:04,dec-end-outch512-inch448-facttt-r0.5-wh8-ind2s
2024-06-02 11:33:00,dec-start-outch512-inch448-facttt-r0.75-wh8-ind1s
2024-06-02 12:26:02,dec-end-outch512-inch448-facttt-r0.75-wh8-ind1s
2024-06-02 12:28:00,dec-start-outch512-inch448-facttt-r0.75-wh8-ind2s
2024-06-02 13:20:49,dec-end-outch512-inch448-facttt-r0.75-wh8-ind2s
2024-06-02 13:22:00,dec-start-outch512-inch448-facttt-r0.9-wh8-ind1s
2024-06-02 14:15:12,dec-end-outch512-inch448-facttt-r0.9-wh8-ind1s
2024-06-02 14:17:00,dec-start-outch512-inch448-facttt-r0.9-wh8-ind2s
2024-06-02 15:10:08,dec-end-outch512-inch448-facttt-r0.9-wh8-ind2s
2024-06-06 21:19:00,dec-start-outch512-inch448-facttucker-r0.1-wh2-ind1s
2024-06-06 21:22:44,dec-end-outch512-inch448-facttucker-r0.1-wh2-ind1s
2024-06-06 21:24:00,dec-start-outch512-inch448-facttucker-r0.1-wh2-ind2s
2024-06-06 21:27:45,dec-end-outch512-inch448-facttucker-r0.1-wh2-ind2s
2024-06-06 21:29:00,dec-start-outch512-inch448-facttucker-r0.25-wh2-ind1s
2024-06-06 21:37:22,dec-end-outch512-inch448-facttucker-r0.25-wh2-ind1s
2024-06-06 21:39:00,dec-start-outch512-inch448-facttucker-r0.25-wh2-ind2s
2024-06-06 21:47:27,dec-end-outch512-inch448-facttucker-r0.25-wh2-ind2s
2024-06-06 21:49:00,dec-start-outch512-inch448-facttucker-r0.5-wh2-ind1s
2024-06-06 22:04:51,dec-end-outch512-inch448-facttucker-r0.5-wh2-ind1s
2024-06-06 22:06:00,dec-start-outch512-inch448-facttucker-r0.5-wh2-ind2s
