Datetime,Info
2024-06-02 21:34:00,dec-start-outch512-inch384-facttt-r0.1-wh4-kern5-ind2s
2024-06-02 21:44:07,dec-end-outch512-inch384-facttt-r0.1-wh4-kernel5-ind2s
2024-06-02 21:46:00,dec-start-outch512-inch384-facttt-r0.25-wh4-kern5-ind0s
2024-06-02 21:56:28,dec-end-outch512-inch384-facttt-r0.25-wh4-kernel5-ind0s
2024-06-02 21:58:00,dec-start-outch512-inch384-facttt-r0.25-wh4-kern5-ind1s
2024-06-02 22:08:28,dec-end-outch512-inch384-facttt-r0.25-wh4-kernel5-ind1s
2024-06-02 22:10:00,dec-start-outch512-inch384-facttt-r0.25-wh4-kern5-ind2s
2024-06-02 22:20:28,dec-end-outch512-inch384-facttt-r0.25-wh4-kernel5-ind2s
2024-06-02 22:22:00,dec-start-outch512-inch384-facttt-r0.5-wh4-kern5-ind0s
2024-06-02 22:34:39,dec-end-outch512-inch384-facttt-r0.5-wh4-kernel5-ind0s
2024-06-02 22:36:00,dec-start-outch512-inch384-facttt-r0.5-wh4-kern5-ind1s
2024-06-02 22:48:45,dec-end-outch512-inch384-facttt-r0.5-wh4-kernel5-ind1s
2024-06-02 22:50:00,dec-start-outch512-inch384-facttt-r0.5-wh4-kern5-ind2s
2024-06-02 23:02:46,dec-end-outch512-inch384-facttt-r0.5-wh4-kernel5-ind2s
2024-06-02 23:04:00,dec-start-outch512-inch384-facttt-r0.75-wh4-kern5-ind0s
2024-06-02 23:17:33,dec-end-outch512-inch384-facttt-r0.75-wh4-kernel5-ind0s
2024-06-02 23:19:00,dec-start-outch512-inch384-facttt-r0.75-wh4-kern5-ind1s
2024-06-02 23:32:34,dec-end-outch512-inch384-facttt-r0.75-wh4-kernel5-ind1s
2024-06-02 23:34:01,dec-start-outch512-inch384-facttt-r0.75-wh4-kern5-ind2s
2024-06-02 23:47:32,dec-end-outch512-inch384-facttt-r0.75-wh4-kernel5-ind2s
2024-06-02 23:49:00,dec-start-outch512-inch384-facttt-r0.9-wh4-kern5-ind0s
2024-06-03 00:03:08,dec-end-outch512-inch384-facttt-r0.9-wh4-kernel5-ind0s
2024-06-03 00:05:00,dec-start-outch512-inch384-facttt-r0.9-wh4-kern5-ind1s
2024-06-03 00:19:30,dec-end-outch512-inch384-facttt-r0.9-wh4-kernel5-ind1s
2024-06-03 00:21:00,dec-start-outch512-inch384-facttt-r0.9-wh4-kern5-ind2s
2024-06-03 00:35:15,dec-end-outch512-inch384-facttt-r0.9-wh4-kernel5-ind2s
2024-06-03 00:37:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind0s
2024-06-03 00:46:29,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel1-ind0s
2024-06-03 00:48:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind1s
2024-06-03 00:57:15,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel1-ind1s
2024-06-03 00:59:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern1-ind2s
2024-06-03 01:08:14,dec-end-outch512-inch384-factcp-r0.1-wh4-kernel1-ind2s
2024-06-03 01:10:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern1-ind0s
2024-06-03 01:27:34,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel1-ind0s
2024-06-03 01:29:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern1-ind1s
2024-06-03 01:46:35,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel1-ind1s
2024-06-03 01:48:00,dec-start-outch512-inch384-factcp-r0.25-wh4-kern1-ind2s
2024-06-03 02:05:35,dec-end-outch512-inch384-factcp-r0.25-wh4-kernel1-ind2s
2024-06-03 02:07:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern1-ind0s
2024-06-03 02:37:57,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel1-ind0s
2024-06-03 02:40:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern1-ind1s
2024-06-03 03:10:55,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel1-ind1s
2024-06-03 03:13:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern1-ind2s
2024-06-03 03:43:56,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel1-ind2s
2024-06-03 03:46:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern1-ind0s
